test_time_second,voltage_volt,current_ampere,cycle_count,step_index,power_watt,temperature_t1_celsius,temperature_t2_celsius,temperature_t3_celsius
107400.030,4.3381,0.0000,1,15,0.0000,26.5,26.5,26.5
107410.030,4.3379,0.0000,1,15,0.0000,26.5,26.5,26.5
107420.030,4.3378,0.0000,1,15,0.0000,26.5,26.5,26.5
107430.030,4.3378,0.0000,1,15,0.0000,26.5,26.5,26.5
107440.030,4.3376,0.0000,1,15,0.0000,26.5,26.5,26.5
107450.030,4.3376,0.0000,1,15,0.0000,26.5,26.3,26.7
107460.030,4.3374,0.0000,1,15,0.0000,26.5,26.5,26.7
107470.030,4.3374,0.0000,1,15,0.0000,26.5,26.5,26.5
107480.030,4.3372,0.0000,1,15,0.0000,26.5,26.5,26.5
107490.030,4.3372,0.0000,1,15,0.0000,26.5,26.5,26.7
107500.030,4.3371,0.0000,1,15,0.0000,26.5,26.5,26.7
107510.030,4.3370,0.0000,1,15,0.0000,26.5,26.5,26.5
107520.030,4.3370,0.0000,1,15,0.0000,26.5,26.5,26.5
107530.030,4.3369,0.0000,1,15,0.0000,26.4,26.4,26.5
107540.030,4.3368,0.0000,1,15,0.0000,26.4,26.4,26.5
107550.030,4.3367,0.0000,1,15,0.0000,26.4,26.4,26.5
107560.030,4.3366,0.0000,1,15,0.0000,26.4,26.4,26.7
107570.030,4.3366,0.0000,1,15,0.0000,26.4,26.4,26.5
107580.030,4.3365,0.0000,1,15,0.0000,26.4,26.4,26.5
107590.030,4.3364,0.0000,1,15,0.0000,26.4,26.4,26.5
107600.030,4.3363,0.0000,1,15,0.0000,26.4,26.2,26.5
107610.030,4.3362,0.0000,1,15,0.0000,26.4,26.4,26.5
107620.030,4.3362,0.0000,1,15,0.0000,26.6,26.4,26.7
107630.030,4.3361,0.0000,1,15,0.0000,26.4,26.4,26.5
107640.030,4.3360,0.0000,1,15,0.0000,26.4,26.2,26.5
107650.030,4.3360,0.0000,1,15,0.0000,26.4,26.4,26.5
107660.030,4.3359,0.0000,1,15,0.0000,26.4,26.4,26.5
107670.030,4.3359,0.0000,1,15,0.0000,26.4,26.4,26.5
107680.030,4.3358,0.0000,1,15,0.0000,26.6,26.4,26.5
107690.030,4.3357,0.0000,1,15,0.0000,26.6,26.4,26.5
107700.030,4.3356,0.0000,1,15,0.0000,26.6,26.4,26.7
107710.030,4.3356,0.0000,1,15,0.0000,26.4,26.4,26.7
107720.030,4.3355,0.0000,1,15,0.0000,26.4,26.4,26.7
107730.030,4.3355,0.0000,1,15,0.0000,26.6,26.4,26.5
107740.030,4.3354,0.0000,1,15,0.0000,26.4,26.4,26.7
107750.030,4.3353,0.0000,1,15,0.0000,26.6,26.4,26.5
107760.030,4.3353,0.0000,1,15,0.0000,26.4,26.4,26.5
107770.030,4.3352,0.0000,1,15,0.0000,26.4,26.4,26.5
107780.030,4.3352,0.0000,1,15,0.0000,26.4,26.4,26.5
107790.030,4.3351,0.0000,1,15,0.0000,26.6,26.4,26.5
107800.030,4.3351,0.0000,1,15,0.0000,26.4,26.4,26.5
107810.030,4.3350,0.0000,1,15,0.0000,26.4,26.4,26.5
107820.030,4.3350,0.0000,1,15,0.0000,26.4,26.4,26.5
107830.030,4.3349,0.0000,1,15,0.0000,26.4,26.4,26.5
107840.030,4.3349,0.0000,1,15,0.0000,26.4,26.4,26.5
107850.030,4.3348,0.0000,1,15,0.0000,26.6,26.4,26.5
107860.030,4.3348,0.0000,1,15,0.0000,26.4,26.4,26.5
107870.030,4.3347,0.0000,1,15,0.0000,26.4,26.4,26.7
107880.030,4.3347,0.0000,1,15,0.0000,26.4,26.4,26.5
107890.030,4.3346,0.0000,1,15,0.0000,26.4,26.4,26.5
107900.030,4.3346,0.0000,1,15,0.0000,26.4,26.4,26.5
107910.030,4.3346,0.0000,1,15,0.0000,26.4,26.4,26.5
107920.030,4.3345,0.0000,1,15,0.0000,26.6,26.4,26.5
107930.030,4.3345,0.0000,1,15,0.0000,26.4,26.4,26.5
107940.030,4.3344,0.0000,1,15,0.0000,26.6,26.4,26.5
107950.030,4.3344,0.0000,1,15,0.0000,26.4,26.4,26.5
107960.030,4.3343,0.0000,1,15,0.0000,26.4,26.4,26.5
107970.030,4.3343,0.0000,1,15,0.0000,26.6,26.4,26.7
107980.030,4.3342,0.0000,1,15,0.0000,26.4,26.4,26.5
107990.030,4.3342,0.0000,1,15,0.0000,26.4,26.4,26.5
108000.030,4.3342,0.0000,1,15,0.0000,26.4,26.4,26.5
108010.030,4.3341,0.0000,1,15,0.0000,26.4,26.4,26.5
108020.030,4.3340,0.0000,1,15,0.0000,26.4,26.4,26.7
108030.030,4.3340,0.0000,1,15,0.0000,26.4,26.4,26.7
108040.030,4.3340,0.0000,1,15,0.0000,26.4,26.4,26.5
108050.030,4.3340,0.0000,1,15,0.0000,26.4,26.4,26.7
108060.030,4.3339,0.0000,1,15,0.0000,26.6,26.4,26.5
108070.030,4.3339,0.0000,1,15,0.0000,26.4,26.4,26.7
108080.030,4.3338,0.0000,1,15,0.0000,26.6,26.4,26.7
108090.030,4.3338,0.0000,1,15,0.0000,26.6,26.4,26.5
108100.030,4.3337,0.0000,1,15,0.0000,26.4,26.4,26.7
108110.030,4.3337,0.0000,1,15,0.0000,26.4,26.4,26.5
108120.030,4.3337,0.0000,1,15,0.0000,26.6,26.4,26.5
108130.030,4.3337,0.0000,1,15,0.0000,26.4,26.4,26.5
108140.030,4.3336,0.0000,1,15,0.0000,26.4,26.2,26.5
108150.030,4.3336,0.0000,1,15,0.0000,26.4,26.4,26.5
108160.030,4.3336,0.0000,1,15,0.0000,26.4,26.4,26.5
108170.030,4.3335,0.0000,1,15,0.0000,26.4,26.4,26.5
108180.030,4.3335,0.0000,1,15,0.0000,26.4,26.4,26.7
108190.030,4.3334,0.0000,1,15,0.0000,26.6,26.4,26.5
108200.030,4.3334,0.0000,1,15,0.0000,26.6,26.4,26.7
108210.030,4.3334,0.0000,1,15,0.0000,26.6,26.4,26.6
108220.030,4.3333,0.0000,1,15,0.0000,26.6,26.4,26.6
108230.030,4.3333,0.0000,1,15,0.0000,26.6,26.4,26.4
108240.030,4.3332,0.0000,1,15,0.0000,26.6,26.4,26.6
108250.030,4.3333,0.0000,1,15,0.0000,26.6,26.4,26.4
108260.030,4.3332,0.0000,1,15,0.0000,26.6,26.4,26.6
108270.030,4.3332,0.0000,1,15,0.0000,26.6,26.4,26.6
108280.030,4.3331,0.0000,1,15,0.0000,26.4,26.4,26.4
108290.030,4.3331,0.0000,1,15,0.0000,26.5,26.4,26.6
108300.030,4.3331,0.0000,1,15,0.0000,26.3,26.3,26.6
108310.030,4.3331,0.0000,1,15,0.0000,26.5,26.3,26.4
108320.030,4.3330,0.0000,1,15,0.0000,26.5,26.3,26.6
108330.030,4.3330,0.0000,1,15,0.0000,26.5,26.3,26.4
108340.030,4.3330,0.0000,1,15,0.0000,26.5,26.4,26.6
108350.030,4.3329,0.0000,1,15,0.0000,26.5,26.4,26.6
108360.030,4.3329,0.0000,1,15,0.0000,26.5,26.3,26.6
108370.030,4.3329,0.0000,1,15,0.0000,26.5,26.4,26.6
108380.030,4.3328,0.0000,1,15,0.0000,26.6,26.4,26.6
108390.030,4.3328,0.0000,1,15,0.0000,26.6,26.5,26.6
108400.030,4.3328,0.0000,1,15,0.0000,26.6,26.4,26.6
108410.030,4.3328,0.0000,1,15,0.0000,26.5,26.3,26.6
108420.030,4.3327,0.0000,1,15,0.0000,26.3,26.3,26.6
108430.030,4.3327,0.0000,1,15,0.0000,26.5,26.3,26.6
108440.030,4.3327,0.0000,1,15,0.0000,26.5,26.3,26.4
108450.030,4.3327,0.0000,1,15,0.0000,26.5,26.5,26.6
108460.030,4.3326,0.0000,1,15,0.0000,26.5,26.3,26.4
108470.030,4.3326,0.0000,1,15,0.0000,26.5,26.3,26.6
108480.030,4.3325,0.0000,1,15,0.0000,26.5,26.5,26.4
108490.030,4.3325,0.0000,1,15,0.0000,26.5,26.3,26.6
108500.030,4.3325,0.0000,1,15,0.0000,26.5,26.3,26.6
108510.030,4.3325,0.0000,1,15,0.0000,26.5,26.3,26.6
108520.030,4.3324,0.0000,1,15,0.0000,26.5,26.3,26.6
108530.030,4.3324,0.0000,1,15,0.0000,26.5,26.3,26.4
108540.030,4.3324,0.0000,1,15,0.0000,26.5,26.3,26.6
108550.030,4.3324,0.0000,1,15,0.0000,26.5,26.3,26.6
108560.030,4.3324,0.0000,1,15,0.0000,26.5,26.5,26.6
108570.030,4.3323,0.0000,1,15,0.0000,26.5,26.3,26.6
108580.030,4.3323,0.0000,1,15,0.0000,26.5,26.3,26.6
108590.030,4.3323,0.0000,1,15,0.0000,26.5,26.3,26.6
108600.030,4.3323,0.0000,1,15,0.0000,26.5,26.3,26.6
108610.030,4.3322,0.0000,1,15,0.0000,26.5,26.3,26.4
108620.030,4.3322,0.0000,1,15,0.0000,26.5,26.5,26.6
108630.030,4.3322,0.0000,1,15,0.0000,26.5,26.3,26.6
108640.030,4.3322,0.0000,1,15,0.0000,26.5,26.5,26.6
108650.030,4.3321,0.0000,1,15,0.0000,26.5,26.3,26.6
108660.030,4.3321,0.0000,1,15,0.0000,26.5,26.3,26.6
108670.030,4.3321,0.0000,1,15,0.0000,26.3,26.5,26.6
108680.030,4.3321,0.0000,1,15,0.0000,26.5,26.3,26.6
108690.030,4.3320,0.0000,1,15,0.0000,26.5,26.3,26.6
108700.030,4.3320,0.0000,1,15,0.0000,26.5,26.3,26.6
108710.030,4.3320,0.0000,1,15,0.0000,26.5,26.3,26.6
108720.030,4.3320,0.0000,1,15,0.0000,26.3,26.3,26.6
108730.030,4.3319,0.0000,1,15,0.0000,26.5,26.3,26.6
108740.030,4.3320,0.0000,1,15,0.0000,26.5,26.3,26.6
108750.030,4.3319,0.0000,1,15,0.0000,26.5,26.3,26.6
108760.030,4.3319,0.0000,1,15,0.0000,26.5,26.3,26.6
108770.030,4.3319,0.0000,1,15,0.0000,26.5,26.3,26.4
108780.030,4.3318,0.0000,1,15,0.0000,26.5,26.3,26.6
108790.030,4.3318,0.0000,1,15,0.0000,26.5,26.3,26.6
108800.030,4.3318,0.0000,1,15,0.0000,26.5,26.3,26.6
108810.030,4.3318,0.0000,1,15,0.0000,26.5,26.3,26.6
108820.030,4.3317,0.0000,1,15,0.0000,26.5,26.3,26.4
108830.030,4.3318,0.0000,1,15,0.0000,26.5,26.3,26.6
0.000,4.3318,-32.7475,1,16,-141.8556,26.5,26.3,26.6
108830.040,4.3318,-32.7475,1,16,-141.8556,26.5,26.3,26.6
108830.060,4.2885,-32.7492,1,16,-140.4451,26.5,26.3,26.6
108830.070,4.2404,-32.7477,1,16,-138.8633,26.5,26.3,26.6
108830.610,4.2204,-32.7504,1,16,-138.2197,26.5,26.3,26.6
108832.000,4.2004,-32.7510,1,16,-137.5675,26.5,26.3,26.6
108833.840,4.1804,-32.7506,1,16,-136.9104,26.5,26.3,26.6
108836.080,4.1604,-32.7504,1,16,-136.2547,26.5,26.5,26.6
108838.820,4.1404,-32.7504,1,16,-135.6000,26.7,26.5,26.6
108840.030,4.1328,-32.7508,1,16,-135.3525,26.7,26.5,26.6
108843.750,4.1128,-32.7507,1,16,-134.6972,26.7,26.5,26.8
108848.590,4.0928,-32.7510,1,16,-134.0433,26.9,26.7,26.8
108850.030,4.0878,-32.7511,1,16,-133.8799,26.9,26.9,26.9
108857.050,4.0678,-32.7507,1,16,-133.2233,27,27,26.9
108860.030,4.0609,-32.7503,1,16,-132.9956,27.2,27.2,27.1
108870.030,4.0419,-32.7506,1,16,-132.3746,27.6,27.5,27.3
108880.030,4.0265,-32.7504,1,16,-131.8697,27.8,27.8,27.7
108890.030,4.0128,-32.7506,1,16,-131.4217,28.2,28.2,27.9
108900.030,4.0001,-32.7507,1,16,-131.0060,28.6,28.6,28.3
108910.030,3.9879,-32.7508,1,16,-130.6071,29,29,28.7
108920.030,3.9760,-32.7508,1,16,-130.2170,29.2,29.6,29.1
108930.030,3.9643,-32.7506,1,16,-129.8333,29.4,29.9,29.3
108940.030,3.9530,-32.7505,1,16,-129.4626,29.7,30.3,29.7
108950.030,3.9425,-32.7505,1,16,-129.1189,30.1,30.7,29.8
108960.030,3.9323,-32.7507,1,16,-128.7857,30.3,31,30.2
108970.030,3.9214,-32.7506,1,16,-128.4284,30.7,31.4,30.4
108980.030,3.9098,-32.7506,1,16,-128.0481,30.9,31.8,30.8
108990.030,3.8976,-32.7507,1,16,-127.6490,31.2,32,30.9
109000.030,3.8851,-32.7508,1,16,-127.2402,31.4,32.6,31.3
109010.030,3.8720,-32.7503,1,16,-126.8090,31.6,32.9,31.7
109020.030,3.8586,-32.7502,1,16,-126.3700,31.8,33.1,31.9
109030.030,3.8461,-32.7509,1,16,-125.9632,32,33.1,32.1
109040.030,3.8345,-32.7498,1,16,-125.5793,32,33.1,31.9
109050.030,3.8235,-32.7506,1,16,-125.2221,32,33.1,31.9
109060.030,3.8129,-32.7511,1,16,-124.8766,32,33.1,31.9
109070.030,3.8027,-32.7505,1,16,-124.5403,32,32.9,31.9
109080.030,3.7930,-32.7502,1,16,-124.2215,32,32.9,31.9
109090.030,3.7837,-32.7507,1,16,-123.9189,32,33.1,31.9
109100.030,3.7748,-32.7504,1,16,-123.6261,32,33.1,31.9
109110.030,3.7662,-32.7509,1,16,-123.3466,32,33.1,31.8
109120.030,3.7580,-32.7506,1,16,-123.0768,32.2,33.3,32
109130.030,3.7499,-32.7508,1,16,-122.8121,32.2,33.5,32.2
109140.030,3.7421,-32.7500,1,16,-122.5539,32.4,33.7,32.2
109150.030,3.7345,-32.7506,1,16,-122.3072,32.6,33.9,32.4
109160.030,3.7271,-32.7502,1,16,-122.0634,32.6,34.1,32.6
109170.030,3.7199,-32.7505,1,16,-121.8284,32.8,34.3,32.8
109180.030,3.7129,-32.7503,1,16,-121.5984,32.9,34.5,32.8
109190.030,3.7062,-32.7501,1,16,-121.3785,32.9,34.5,32.9
109200.030,3.6996,-32.7506,1,16,-121.1639,33.1,34.8,33.1
109210.030,3.6933,-32.7505,1,16,-120.9574,33.3,34.8,33.1
109220.030,3.6872,-32.7507,1,16,-120.7584,33.3,35.2,33.3
109230.030,3.6813,-32.7506,1,16,-120.5647,33.5,35.2,33.3
109240.030,3.6757,-32.7506,1,16,-120.3812,33.7,35.4,33.7
109250.030,3.6703,-32.7506,1,16,-120.2044,33.7,35.6,33.9
109260.030,3.6651,-32.7503,1,16,-120.0333,33.9,35.8,33.9
109270.030,3.6602,-32.7505,1,16,-119.8732,34.1,35.9,34.1
109280.030,3.6557,-32.7506,1,16,-119.7265,34.1,36.1,34.1
109290.030,3.6515,-32.7508,1,16,-119.5896,34.3,36.3,34.3
109300.030,3.6477,-32.7507,1,16,-119.4647,34.5,36.5,34.5
109310.030,3.6442,-32.7505,1,16,-119.3494,34.5,36.7,34.7
109320.030,3.6407,-32.7505,1,16,-119.2347,34.7,36.7,34.8
109330.030,3.6372,-32.7502,1,16,-119.1191,34.7,37.1,34.8
109340.030,3.6338,-32.7505,1,16,-119.0088,34.8,37.3,35
109350.030,3.6303,-32.7505,1,16,-118.8940,35,37.5,35.2
109360.030,3.6268,-32.7504,1,16,-118.7793,35.2,37.7,35.2
109370.030,3.6231,-32.7508,1,16,-118.6593,35.2,37.8,35.6
109380.030,3.6194,-32.7505,1,16,-118.5371,35.4,38,35.8
109390.030,3.6156,-32.7507,1,16,-118.4135,35.6,38.2,35.9
109400.030,3.6117,-32.7503,1,16,-118.2842,35.8,38.6,36.3
109410.030,3.6078,-32.7504,1,16,-118.1571,35.8,38.8,36.3
109420.030,3.6038,-32.7508,1,16,-118.0272,35.9,39.1,36.5
109430.030,3.5998,-32.7502,1,16,-117.8940,36.1,39.3,36.7
109440.030,3.5956,-32.7504,1,16,-117.7572,36.3,39.5,37.1
109450.030,3.5914,-32.7502,1,16,-117.6189,36.5,39.7,37.3
109460.030,3.5870,-32.7505,1,16,-117.4759,36.7,40.1,37.3
109470.030,3.5823,-32.7505,1,16,-117.3222,36.9,40.3,37.7
109480.030,3.5773,-32.7505,1,16,-117.1583,37.1,40.4,37.8
109490.030,3.5718,-32.7505,1,16,-116.9781,37.3,40.8,38
109500.030,3.5659,-32.7502,1,16,-116.7838,37.3,41,38.2
109510.030,3.5594,-32.7505,1,16,-116.5721,37.7,41.4,38.4
109520.030,3.5523,-32.7504,1,16,-116.3391,37.7,41.6,38.8
109530.030,3.5444,-32.7509,1,16,-116.0823,38,41.9,38.9
109540.030,3.5354,-32.7504,1,16,-115.7857,38,42.3,39.3
109550.030,3.5251,-32.7507,1,16,-115.4496,38.2,42.5,39.7
109560.030,3.5129,-32.7506,1,16,-115.0495,38.6,42.9,39.7
109570.030,3.4968,-32.7503,1,16,-114.5214,38.6,43,39.9
109578.640,3.4768,-32.7503,1,16,-113.8662,38.8,43.4,40.3
109580.030,3.4728,-32.7501,1,16,-113.7345,38.9,43.2,40.3
109585.840,3.4528,-32.7502,1,16,-113.0799,38.9,43.6,40.4
109590.030,3.4348,-32.7505,1,16,-112.4913,39.1,43.8,40.4
109593.880,3.4148,-32.7499,1,16,-111.8345,39.3,44,40.6
109597.170,3.3948,-32.7503,1,16,-111.1806,39.3,44,40.6
109600.030,3.3749,-32.7501,1,16,-110.5284,39.3,44,40.8
109602.560,3.3549,-32.7499,1,16,-109.8727,39.3,44.2,40.8
109604.820,3.3349,-32.7500,1,16,-109.2179,39.5,44.4,41
109606.850,3.3148,-32.7503,1,16,-108.5605,39.7,44.5,41
109608.690,3.2948,-32.7500,1,16,-107.9046,39.7,44.5,41
109610.030,3.2786,-32.7501,1,16,-107.3746,39.7,44.5,41.2
109611.570,3.2586,-32.7504,1,16,-106.7205,39.7,44.5,41.2
109612.960,3.2385,-32.7504,1,16,-106.0621,39.7,44.7,41.2
109614.230,3.2185,-32.7507,1,16,-105.4082,39.9,44.7,41.2
109615.390,3.1984,-32.7505,1,16,-104.7491,39.9,44.7,41.4
109616.460,3.1783,-32.7505,1,16,-104.0910,39.9,44.9,41.4
109617.440,3.1582,-32.7503,1,16,-103.4318,40.1,44.9,41.4
109618.330,3.1382,-32.7501,1,16,-102.7765,40.1,44.9,41.4
109619.140,3.1181,-32.7506,1,16,-102.1196,40.1,44.9,41.6
109619.900,3.0979,-32.7501,1,16,-101.4565,40.1,45.1,41.6
109620.030,3.0941,-32.7504,1,16,-101.3331,40.1,45.1,41.6
109620.700,3.0741,-32.7508,1,16,-100.6791,40.1,45.1,41.6
109621.330,3.0538,-32.7504,1,16,-100.0133,40.1,45.1,41.6
109621.890,3.0337,-32.7504,1,16,-99.3550,40.1,45.1,41.6
109622.390,3.0137,-32.7508,1,16,-98.7011,40.3,45.1,41.6
109622.720,2.9998,-32.7505,1,16,-98.2450,40.3,45.1,41.6
0.000,3.0234,0.0000,1,17,0.0000,40.3,45.1,41.6
109622.730,3.0234,0.0000,1,17,0.0000,40.3,45.1,41.6
109622.740,3.0619,0.0000,1,17,0.0000,40.3,45.1,41.6
109622.770,3.0855,0.0000,1,17,0.0000,40.3,45.1,41.6
109622.970,3.1060,0.0000,1,17,0.0000,40.3,45.1,41.6
109623.580,3.1260,0.0000,1,17,0.0000,40.3,45.1,41.6
109624.670,3.1461,0.0000,1,17,0.0000,40.3,45.3,41.7
109626.350,3.1662,0.0000,1,17,0.0000,40.4,45.4,41.6
109628.950,3.1862,0.0000,1,17,0.0000,40.4,45.4,41.6
109632.720,3.2043,0.0000,1,17,0.0000,40.3,45.3,41.7
109640.320,3.2243,0.0000,1,17,0.0000,40.1,44.9,41.4
109642.720,3.2284,0.0000,1,17,0.0000,40.1,44.9,41.4
109652.720,3.2407,0.0000,1,17,0.0000,39.5,44.2,40.8
109662.720,3.2491,0.0000,1,17,0.0000,39.1,43.6,40.6
109672.720,3.2558,0.0000,1,17,0.0000,38.8,43,40.1
109682.720,3.2614,0.0000,1,17,0.0000,38.2,42.5,39.5
109692.720,3.2663,0.0000,1,17,0.0000,37.8,42.1,39.3
109702.720,3.2708,0.0000,1,17,0.0000,37.5,41.4,38.6
109712.720,3.2748,0.0000,1,17,0.0000,37.1,41,38.4
109722.720,3.2786,0.0000,1,17,0.0000,36.7,40.4,38
109732.720,3.2821,0.0000,1,17,0.0000,36.3,40.1,37.7
109742.720,3.2853,0.0000,1,17,0.0000,35.9,39.5,37.3
109752.720,3.2884,0.0000,1,17,0.0000,35.8,39.1,37.1
109762.720,3.2913,0.0000,1,17,0.0000,35.2,38.6,36.7
109772.720,3.2940,0.0000,1,17,0.0000,35,38.2,36.3
109782.720,3.2965,0.0000,1,17,0.0000,34.7,37.8,35.9
109792.720,3.2990,0.0000,1,17,0.0000,34.3,37.5,35.7
109802.720,3.3014,0.0000,1,17,0.0000,34.1,36.9,35.2
109812.720,3.3036,0.0000,1,17,0.0000,33.7,36.7,35.1
109822.720,3.3058,0.0000,1,17,0.0000,33.7,36.3,34.7
109832.720,3.3079,0.0000,1,17,0.0000,33.3,35.9,34.5
109842.720,3.3098,0.0000,1,17,0.0000,33.1,35.8,34.1
109852.720,3.3117,0.0000,1,17,0.0000,32.9,35.4,33.9
109862.720,3.3136,0.0000,1,17,0.0000,32.6,35,33.5
109872.720,3.3153,0.0000,1,17,0.0000,32.4,34.8,33.5
109882.720,3.3170,0.0000,1,17,0.0000,32.2,34.5,33.1
109892.720,3.3186,0.0000,1,17,0.0000,32,34.1,32.9
109902.720,3.3202,0.0000,1,17,0.0000,31.8,33.9,32.8
109912.720,3.3217,0.0000,1,17,0.0000,31.6,33.7,32.6
109922.720,3.3232,0.0000,1,17,0.0000,31.6,33.5,32.4
109932.720,3.3247,0.0000,1,17,0.0000,31.4,33.3,32
109942.720,3.3260,0.0000,1,17,0.0000,31.2,32.9,31.8
109952.720,3.3274,0.0000,1,17,0.0000,30.9,32.8,31.8
109962.720,3.3287,0.0000,1,17,0.0000,30.9,32.4,31.6
109972.720,3.3299,0.0000,1,17,0.0000,30.7,32.4,31.4
109982.720,3.3312,0.0000,1,17,0.0000,30.5,32.2,31.2
109992.720,3.3324,0.0000,1,17,0.0000,30.4,31.9,31
110002.720,3.3335,0.0000,1,17,0.0000,30.2,31.5,30.9
110012.720,3.3346,0.0000,1,17,0.0000,30,31.5,30.7
110022.720,3.3358,0.0000,1,17,0.0000,30,31.3,30.7
110032.720,3.3368,0.0000,1,17,0.0000,29.8,30.9,30.5
110042.720,3.3379,0.0000,1,17,0.0000,29.8,30.9,30.3
110052.720,3.3388,0.0000,1,17,0.0000,29.6,30.8,30.1
110062.720,3.3399,0.0000,1,17,0.0000,29.5,30.6,30.1
110072.720,3.3408,0.0000,1,17,0.0000,29.5,30.4,29.9
110082.720,3.3418,0.0000,1,17,0.0000,29.3,30.4,29.7
110092.720,3.3427,0.0000,1,17,0.0000,29.1,30.2,29.9
110102.720,3.3436,0.0000,1,17,0.0000,29.1,30,29.6
110112.720,3.3444,0.0000,1,17,0.0000,29.1,30,29.6
110122.720,3.3453,0.0000,1,17,0.0000,28.9,29.8,29.6
110132.720,3.3461,0.0000,1,17,0.0000,28.9,29.6,29.4
110142.720,3.3469,0.0000,1,17,0.0000,28.9,29.6,29.4
110152.720,3.3477,0.0000,1,17,0.0000,28.7,29.5,29.2
110162.720,3.3485,0.0000,1,17,0.0000,28.7,29.5,29
110172.720,3.3493,0.0000,1,17,0.0000,28.5,29.3,29
110182.720,3.3500,0.0000,1,17,0.0000,28.3,29.1,28.8
110192.720,3.3508,0.0000,1,17,0.0000,28.5,29.1,28.8
110202.720,3.3514,0.0000,1,17,0.0000,28.3,28.9,28.8
110212.720,3.3522,0.0000,1,17,0.0000,28.2,28.9,28.6
110222.720,3.3528,0.0000,1,17,0.0000,28.2,28.8,28.4
110232.720,3.3535,0.0000,1,17,0.0000,28.2,28.8,28.4
110242.720,3.3542,0.0000,1,17,0.0000,28.2,28.6,28.4
110252.720,3.3548,0.0000,1,17,0.0000,28,28.6,28.4
110262.720,3.3554,0.0000,1,17,0.0000,28,28.6,28.2
110272.720,3.3561,0.0000,1,17,0.0000,28,28.4,28.4
110282.720,3.3567,0.0000,1,17,0.0000,27.9,28.4,28.2
110292.720,3.3573,0.0000,1,17,0.0000,27.9,28.4,28.2
110302.720,3.3579,0.0000,1,17,0.0000,27.8,28.2,28
110312.720,3.3585,0.0000,1,17,0.0000,27.8,28.1,28
110322.720,3.3590,0.0000,1,17,0.0000,27.8,28.2,28
110332.720,3.3596,0.0000,1,17,0.0000,27.7,27.9,27.8
110342.720,3.3601,0.0000,1,17,0.0000,27.6,28,27.8
110352.720,3.3606,0.0000,1,17,0.0000,27.5,27.9,27.8
110362.720,3.3612,0.0000,1,17,0.0000,27.6,27.8,27.8
110372.720,3.3617,0.0000,1,17,0.0000,27.6,27.8,27.6
110382.720,3.3622,0.0000,1,17,0.0000,27.5,27.8,27.6
110392.720,3.3627,0.0000,1,17,0.0000,27.5,27.8,27.6
110402.720,3.3632,0.0000,1,17,0.0000,27.5,27.8,27.6
110412.720,3.3637,0.0000,1,17,0.0000,27.5,27.6,27.6
110422.720,3.3642,0.0000,1,17,0.0000,27.2,27.6,27.5
110432.720,3.3647,0.0000,1,17,0.0000,27.5,27.6,27.5
110442.720,3.3651,0.0000,1,17,0.0000,27.2,27.5,27.5
110452.720,3.3656,0.0000,1,17,0.0000,27.2,27.5,27.5
110462.720,3.3660,0.0000,1,17,0.0000,27.5,27.5,27.5
110472.720,3.3665,0.0000,1,17,0.0000,27.2,27.5,27.2
110482.720,3.3669,0.0000,1,17,0.0000,27.2,27.5,27.2
110492.720,3.3674,0.0000,1,17,0.0000,27.2,27.2,27.2
110502.720,3.3678,0.0000,1,17,0.0000,27.2,27.5,27.2
110512.720,3.3682,0.0000,1,17,0.0000,27.1,27.2,27.2
110522.720,3.3686,0.0000,1,17,0.0000,27.1,27.1,27.2
110532.720,3.3690,0.0000,1,17,0.0000,26.9,27.1,27.2
110542.720,3.3695,0.0000,1,17,0.0000,26.9,27.1,27.2
110552.720,3.3698,0.0000,1,17,0.0000,26.9,26.9,27
110562.720,3.3702,0.0000,1,17,0.0000,26.9,27.1,27.2
110572.720,3.3706,0.0000,1,17,0.0000,26.9,27.1,27
110582.720,3.3710,0.0000,1,17,0.0000,26.9,26.9,27
110592.720,3.3714,0.0000,1,17,0.0000,26.9,26.9,27
110602.720,3.3717,0.0000,1,17,0.0000,26.9,26.9,27
110612.720,3.3721,0.0000,1,17,0.0000,26.9,26.9,27
110622.720,3.3725,0.0000,1,17,0.0000,26.9,26.9,27
110632.720,3.3728,0.0000,1,17,0.0000,26.9,26.9,27
110642.720,3.3732,0.0000,1,17,0.0000,26.8,26.9,27
110652.720,3.3735,0.0000,1,17,0.0000,26.8,26.8,26.9
110662.720,3.3739,0.0000,1,17,0.0000,26.8,26.8,26.9
110672.720,3.3742,0.0000,1,17,0.0000,26.8,26.8,26.9
110682.720,3.3746,0.0000,1,17,0.0000,26.8,26.8,26.9
110692.720,3.3749,0.0000,1,17,0.0000,26.8,26.8,26.9
110702.720,3.3752,0.0000,1,17,0.0000,26.8,26.9,26.9
110712.720,3.3755,0.0000,1,17,0.0000,26.8,26.8,26.9
110722.720,3.3759,0.0000,1,17,0.0000,26.9,26.8,26.9
110732.720,3.3762,0.0000,1,17,0.0000,26.9,26.7,26.9
110742.720,3.3765,0.0000,1,17,0.0000,26.7,26.9,26.7
110752.720,3.3768,0.0000,1,17,0.0000,26.7,26.7,26.7
110762.720,3.3771,0.0000,1,17,0.0000,26.7,26.9,26.9
110772.720,3.3774,0.0000,1,17,0.0000,26.9,26.7,26.9
110782.720,3.3777,0.0000,1,17,0.0000,26.7,26.7,26.9
110792.720,3.3780,0.0000,1,17,0.0000,26.7,26.7,26.9
