test_time_second,voltage_volt,current_ampere,step_index,discharging_capacity_ah,charging_capacity_ah,ambient_temperature_celsius
192024.685,0.1031,0.0002,3,0,0.0010,0
192034.685,0.1031,0.0002,3,0,0.0010,0
192044.685,0.1031,0.0002,3,0,0.0010,0
192054.685,0.1031,0.0002,3,0,0.0010,0
192064.685,0.1031,0.0002,3,0,0.0010,0
192074.685,0.1031,0.0002,3,0,0.0010,0
192084.685,0.1031,0.0002,3,0,0.0010,0
192094.685,0.1031,0.0002,3,0,0.0010,0
192104.685,0.1031,0.0002,3,0,0.0010,0
192114.685,0.1031,0.0002,3,0,0.0010,0
192124.685,0.1031,0.0002,3,0,0.0010,0
192134.685,0.1032,0.0002,3,0,0.0010,0
192144.685,0.1031,0.0002,3,0,0.0010,0
192154.685,0.1031,0.0002,3,0,0.0010,0
192164.685,0.1031,0.0002,3,0,0.0010,0
192174.685,0.1031,0.0002,3,0,0.0010,0
192184.685,0.1031,0.0002,3,0,0.0010,0
192194.685,0.1032,0.0002,3,0,0.0010,0
192204.685,0.1032,0.0002,3,0,0.0010,0
192214.685,0.1032,0.0002,3,0,0.0010,0
192224.685,0.1032,0.0002,3,0,0.0010,0
192234.685,0.1032,0.0002,3,0,0.0010,0
192244.685,0.1032,0.0002,3,0,0.0010,0
192254.685,0.1032,0.0002,3,0,0.0010,0
192264.685,0.1032,0.0002,3,0,0.0010,0
192274.685,0.1032,0.0002,3,0,0.0010,0
192284.685,0.1032,0.0002,3,0,0.0010,0
192294.685,0.1032,0.0002,3,0,0.0010,0
192304.685,0.1032,0.0002,3,0,0.0010,0
192314.685,0.1032,0.0002,3,0,0.0010,0
192324.685,0.1032,0.0002,3,0,0.0010,0
192334.685,0.1032,0.0002,3,0,0.0010,0
192344.685,0.1032,0.0002,3,0,0.0010,0
192354.685,0.1032,0.0002,3,0,0.0010,0
192364.685,0.1032,0.0002,3,0,0.0010,0
192374.685,0.1032,0.0002,3,0,0.0010,0
192384.685,0.1032,0.0002,3,0,0.0010,0
192394.685,0.1033,0.0002,3,0,0.0010,0
192404.685,0.1033,0.0002,3,0,0.0010,0
192414.685,0.1033,0.0002,3,0,0.0010,0
192424.685,0.1033,0.0002,3,0,0.0010,0
192434.685,0.1033,0.0002,3,0,0.0010,0
192444.685,0.1033,0.0002,3,0,0.0010,0
192454.685,0.1033,0.0002,3,0,0.0010,0
192464.685,0.1033,0.0002,3,0,0.0010,0
192474.685,0.1033,0.0002,3,0,0.0010,0
192484.685,0.1033,0.0002,3,0,0.0010,0
192494.685,0.1033,0.0002,3,0,0.0010,0
192504.685,0.1033,0.0002,3,0,0.0010,0
192514.685,0.1033,0.0002,3,0,0.0010,0
192524.685,0.1033,0.0002,3,0,0.0010,0
192534.685,0.1033,0.0002,3,0,0.0010,0
192544.685,0.1033,0.0002,3,0,0.0010,0
192554.685,0.1034,0.0002,3,0,0.0010,0
192564.685,0.1034,0.0002,3,0,0.0010,0
192574.685,0.1034,0.0002,3,0,0.0010,0
192584.685,0.1034,0.0002,3,0,0.0010,0
192594.685,0.1034,0.0002,3,0,0.0010,0
192604.685,0.1034,0.0002,3,0,0.0010,0
192614.685,0.1034,0.0002,3,0,0.0010,0
192624.685,0.1034,0.0002,3,0,0.0010,0
192634.685,0.1034,0.0002,3,0,0.0010,0
192644.685,0.1034,0.0002,3,0,0.0010,0
192654.685,0.1034,0.0002,3,0,0.0010,0
192664.685,0.1034,0.0002,3,0,0.0010,0
192674.685,0.1034,0.0002,3,0,0.0010,0
192684.685,0.1034,0.0002,3,0,0.0010,0
192694.685,0.1034,0.0002,3,0,0.0010,0
192704.685,0.1034,0.0002,3,0,0.0010,0
192714.685,0.1034,0.0002,3,0,0.0010,0
192724.685,0.1034,0.0002,3,0,0.0010,0
192734.685,0.1034,0.0002,3,0,0.0010,0
192744.685,0.1035,0.0002,3,0,0.0010,0
192754.685,0.1035,0.0002,3,0,0.0010,0
192764.685,0.1035,0.0002,3,0,0.0010,0
192774.685,0.1035,0.0002,3,0,0.0010,0
192784.685,0.1035,0.0002,3,0,0.0010,0
192794.685,0.1035,0.0002,3,0,0.0010,0
192804.685,0.1035,0.0002,3,0,0.0010,0
192814.685,0.1035,0.0002,3,0,0.0010,0
192824.685,0.1035,0.0002,3,0,0.0010,0
192834.685,0.1035,0.0002,3,0,0.0010,0
192844.685,0.1035,0.0002,3,0,0.0010,0
192854.685,0.1035,0.0002,3,0,0.0010,0
192864.685,0.1035,0.0002,3,0,0.0010,0
192874.685,0.1035,0.0002,3,0,0.0010,0
192884.685,0.1035,0.0002,3,0,0.0010,0
192894.685,0.1035,0.0002,3,0,0.0010,0
192904.685,0.1035,0.0002,3,0,0.0010,0
192914.685,0.1036,0.0002,3,0,0.0010,0
192924.685,0.1036,0.0002,3,0,0.0010,0
192934.685,0.1036,0.0002,3,0,0.0010,0
192944.685,0.1036,0.0002,3,0,0.0010,0
192954.685,0.1036,0.0002,3,0,0.0010,0
192964.685,0.1036,0.0002,3,0,0.0010,0
192974.685,0.1036,0.0002,3,0,0.0010,0
192984.685,0.1036,0.0002,3,0,0.0010,0
192994.685,0.1036,0.0002,3,0,0.0010,0
193004.685,0.1036,0.0002,3,0,0.0010,0
193014.685,0.1036,0.0002,3,0,0.0010,0
193024.685,0.1036,0.0002,3,0,0.0010,0
193034.685,0.1036,0.0002,3,0,0.0010,0
193044.685,0.1036,0.0002,3,0,0.0010,0
193054.685,0.1036,0.0002,3,0,0.0010,0
193064.685,0.1036,0.0002,3,0,0.0010,0
193074.685,0.1036,0.0002,3,0,0.0010,0
193084.685,0.1036,0.0002,3,0,0.0010,0
193094.685,0.1037,0.0002,3,0,0.0010,0
193104.685,0.1037,0.0002,3,0,0.0010,0
193114.685,0.1037,0.0002,3,0,0.0010,0
193124.685,0.1037,0.0002,3,0,0.0010,0
193134.685,0.1037,0.0002,3,0,0.0010,0
193144.685,0.1037,0.0002,3,0,0.0010,0
193154.685,0.1037,0.0002,3,0,0.0011,0
193164.685,0.1037,0.0002,3,0,0.0011,0
193174.685,0.1037,0.0002,3,0,0.0011,0
193184.685,0.1037,0.0002,3,0,0.0011,0
193194.685,0.1037,0.0002,3,0,0.0011,0
193204.685,0.1037,0.0002,3,0,0.0011,0
193214.685,0.1037,0.0002,3,0,0.0011,0
193224.685,0.1037,0.0002,3,0,0.0011,0
193234.685,0.1037,0.0002,3,0,0.0011,0
193244.685,0.1037,0.0002,3,0,0.0011,0
193254.685,0.1038,0.0002,3,0,0.0011,0
193264.685,0.1038,0.0002,3,0,0.0011,0
193274.685,0.1038,0.0002,3,0,0.0011,0
193284.685,0.1038,0.0002,3,0,0.0011,0
193294.685,0.1038,0.0002,3,0,0.0011,0
193304.685,0.1038,0.0002,3,0,0.0011,0
193314.685,0.1038,0.0002,3,0,0.0011,0
193324.685,0.1038,0.0002,3,0,0.0011,0
193334.685,0.1038,0.0002,3,0,0.0011,0
193344.685,0.1038,0.0002,3,0,0.0011,0
193354.685,0.1038,0.0002,3,0,0.0011,0
193364.685,0.1038,0.0002,3,0,0.0011,0
193374.685,0.1038,0.0002,3,0,0.0011,0
193384.685,0.1038,0.0002,3,0,0.0011,0
193394.685,0.1038,0.0002,3,0,0.0011,0
193404.685,0.1038,0.0002,3,0,0.0011,0
193414.685,0.1039,0.0002,3,0,0.0011,0
193424.685,0.1039,0.0002,3,0,0.0011,0
193434.685,0.1039,0.0002,3,0,0.0011,0
193444.685,0.1039,0.0002,3,0,0.0011,0
193454.685,0.1039,0.0002,3,0,0.0011,0
193464.685,0.1039,0.0002,3,0,0.0011,0
193474.685,0.1039,0.0002,3,0,0.0011,0
193484.685,0.1039,0.0002,3,0,0.0011,0
193494.685,0.1039,0.0002,3,0,0.0011,0
193504.685,0.1039,0.0002,3,0,0.0011,0
193514.685,0.1039,0.0002,3,0,0.0011,0
193524.685,0.1039,0.0002,3,0,0.0011,0
193534.685,0.1039,0.0002,3,0,0.0011,0
193544.685,0.1039,0.0002,3,0,0.0011,0
193554.685,0.1039,0.0002,3,0,0.0011,0
193564.685,0.1039,0.0002,3,0,0.0011,0
193574.685,0.1039,0.0002,3,0,0.0011,0
193584.685,0.1040,0.0002,3,0,0.0011,0
193594.685,0.1040,0.0002,3,0,0.0011,0
193604.685,0.1040,0.0002,3,0,0.0011,0
193614.685,0.1040,0.0002,3,0,0.0011,0
193624.685,0.1040,0.0002,3,0,0.0011,0
193634.685,0.1040,0.0002,3,0,0.0011,0
193644.685,0.1040,0.0002,3,0,0.0011,0
193654.685,0.1040,0.0002,3,0,0.0011,0
193664.685,0.1040,0.0002,3,0,0.0011,0
193674.685,0.1040,0.0002,3,0,0.0011,0
193684.685,0.1040,0.0002,3,0,0.0011,0
193694.685,0.1040,0.0002,3,0,0.0011,0
193704.685,0.1040,0.0002,3,0,0.0011,0
193714.685,0.1040,0.0002,3,0,0.0011,0
193724.685,0.1040,0.0002,3,0,0.0011,0
193734.685,0.1040,0.0002,3,0,0.0011,0
193744.685,0.1041,0.0002,3,0,0.0011,0
193754.685,0.1041,0.0002,3,0,0.0011,0
193764.685,0.1041,0.0002,3,0,0.0011,0
193774.685,0.1041,0.0002,3,0,0.0011,0
193784.685,0.1041,0.0002,3,0,0.0011,0
193794.685,0.1041,0.0002,3,0,0.0011,0
193804.685,0.1041,0.0002,3,0,0.0011,0
193814.685,0.1041,0.0002,3,0,0.0011,0
193824.685,0.1041,0.0002,3,0,0.0011,0
193834.685,0.1041,0.0002,3,0,0.0011,0
193844.685,0.1041,0.0002,3,0,0.0011,0
193854.685,0.1041,0.0002,3,0,0.0011,0
193864.685,0.1041,0.0002,3,0,0.0011,0
193874.685,0.1041,0.0002,3,0,0.0011,0
193884.685,0.1042,0.0002,3,0,0.0011,0
193894.685,0.1042,0.0002,3,0,0.0011,0
193904.685,0.1042,0.0002,3,0,0.0011,0
193914.685,0.1042,0.0002,3,0,0.0011,0
193924.685,0.1042,0.0002,3,0,0.0011,0
193934.685,0.1042,0.0002,3,0,0.0011,0
193944.685,0.1042,0.0002,3,0,0.0011,0
193954.685,0.1042,0.0002,3,0,0.0011,0
193964.685,0.1042,0.0002,3,0,0.0011,0
193974.685,0.1042,0.0002,3,0,0.0011,0
193984.685,0.1042,0.0002,3,0,0.0011,0
193994.685,0.1042,0.0002,3,0,0.0011,0
194004.685,0.1042,0.0002,3,0,0.0011,0
194014.685,0.1042,0.0002,3,0,0.0011,0
194024.685,0.1042,0.0002,3,0,0.0011,0
194034.685,0.1043,0.0002,3,0,0.0011,0
194044.685,0.1043,0.0002,3,0,0.0011,0
194054.685,0.1043,0.0002,3,0,0.0011,0
194064.685,0.1043,0.0002,3,0,0.0011,0
194074.685,0.1043,0.0002,3,0,0.0011,0
194084.685,0.1043,0.0002,3,0,0.0011,0
194094.685,0.1043,0.0002,3,0,0.0011,0
194104.685,0.1043,0.0002,3,0,0.0011,0
194114.685,0.1043,0.0002,3,0,0.0011,0
194124.685,0.1043,0.0002,3,0,0.0011,0
194134.685,0.1043,0.0002,3,0,0.0011,0
194144.685,0.1043,0.0002,3,0,0.0011,0
194154.685,0.1043,0.0002,3,0,0.0011,0
194164.685,0.1043,0.0002,3,0,0.0011,0
194174.685,0.1043,0.0002,3,0,0.0011,0
194184.685,0.1043,0.0002,3,0,0.0011,0
194194.685,0.1044,0.0002,3,0,0.0011,0
194204.685,0.1044,0.0002,3,0,0.0011,0
194214.685,0.1044,0.0002,3,0,0.0011,0
194224.685,0.1044,0.0002,3,0,0.0011,0
194234.685,0.1044,0.0002,3,0,0.0011,0
194244.685,0.1044,0.0002,3,0,0.0011,0
194254.685,0.1044,0.0002,3,0,0.0011,0
194264.685,0.1044,0.0002,3,0,0.0011,0
194274.685,0.1044,0.0002,3,0,0.0011,0
194284.685,0.1044,0.0002,3,0,0.0011,0
194294.685,0.1044,0.0002,3,0,0.0011,0
194304.685,0.1044,0.0002,3,0,0.0011,0
194314.685,0.1044,0.0002,3,0,0.0011,0
194324.685,0.1044,0.0002,3,0,0.0011,0
194334.685,0.1045,0.0002,3,0,0.0011,0
194344.685,0.1045,0.0002,3,0,0.0011,0
194354.685,0.1045,0.0002,3,0,0.0011,0
194364.685,0.1045,0.0002,3,0,0.0011,0
194374.685,0.1045,0.0002,3,0,0.0011,0
194384.685,0.1045,0.0002,3,0,0.0011,0
194394.685,0.1045,0.0002,3,0,0.0011,0
194404.685,0.1045,0.0002,3,0,0.0011,0
194414.685,0.1045,0.0002,3,0,0.0011,0
194424.685,0.1045,0.0002,3,0,0.0011,0
194434.685,0.1045,0.0002,3,0,0.0011,0
194444.685,0.1045,0.0002,3,0,0.0011,0
194454.685,0.1045,0.0002,3,0,0.0011,0
194464.685,0.1046,0.0002,3,0,0.0011,0
194474.685,0.1046,0.0002,3,0,0.0011,0
194484.685,0.1046,0.0002,3,0,0.0011,0
194494.685,0.1046,0.0002,3,0,0.0011,0
194504.685,0.1046,0.0002,3,0,0.0011,0
194514.685,0.1046,0.0002,3,0,0.0011,0
194524.685,0.1046,0.0002,3,0,0.0011,0
194534.685,0.1046,0.0002,3,0,0.0011,0
194544.685,0.1046,0.0002,3,0,0.0011,0
194554.685,0.1046,0.0002,3,0,0.0011,0
194564.685,0.1046,0.0002,3,0,0.0011,0
194574.685,0.1046,0.0002,3,0,0.0011,0
194584.685,0.1046,0.0002,3,0,0.0011,0
194594.685,0.1047,0.0002,3,0,0.0011,0
194604.685,0.1047,0.0002,3,0,0.0011,0
194614.685,0.1047,0.0002,3,0,0.0011,0
194624.685,0.1047,0.0002,3,0,0.0011,0
194634.685,0.1047,0.0002,3,0,0.0011,0
194644.685,0.1047,0.0002,3,0,0.0011,0
194654.685,0.1047,0.0002,3,0,0.0011,0
194664.685,0.1047,0.0002,3,0,0.0011,0
194674.685,0.1047,0.0002,3,0,0.0011,0
194684.685,0.1047,0.0002,3,0,0.0011,0
194694.685,0.1047,0.0002,3,0,0.0011,0
194704.685,0.1047,0.0002,3,0,0.0011,0
194714.685,0.1048,0.0002,3,0,0.0011,0
194724.685,0.1048,0.0002,3,0,0.0011,0
194734.685,0.1048,0.0002,3,0,0.0011,0
194744.685,0.1048,0.0002,3,0,0.0011,0
194754.685,0.1048,0.0002,3,0,0.0011,0
194764.685,0.1048,0.0002,3,0,0.0011,0
194774.685,0.1048,0.0002,3,0,0.0011,0
194784.685,0.1048,0.0002,3,0,0.0011,0
194794.685,0.1048,0.0002,3,0,0.0011,0
194804.685,0.1048,0.0002,3,0,0.0011,0
194814.685,0.1048,0.0002,3,0,0.0011,0
194824.685,0.1048,0.0002,3,0,0.0011,0
194834.685,0.1048,0.0002,3,0,0.0011,0
194844.685,0.1048,0.0002,3,0,0.0011,0
194854.685,0.1049,0.0002,3,0,0.0011,0
194864.685,0.1049,0.0002,3,0,0.0011,0
194874.685,0.1049,0.0002,3,0,0.0011,0
194884.685,0.1049,0.0002,3,0,0.0011,0
194894.685,0.1049,0.0002,3,0,0.0011,0
194904.685,0.1049,0.0002,3,0,0.0011,0
194914.685,0.1049,0.0002,3,0,0.0011,0
194924.685,0.1049,0.0002,3,0,0.0011,0
194934.685,0.1049,0.0002,3,0,0.0011,0
194944.685,0.1049,0.0002,3,0,0.0011,0
194954.685,0.1049,0.0002,3,0,0.0011,0
194964.685,0.1049,0.0002,3,0,0.0011,0
194974.685,0.1050,0.0002,3,0,0.0011,0
194984.685,0.1050,0.0002,3,0,0.0011,0
194994.685,0.1050,0.0002,3,0,0.0011,0
195004.685,0.1050,0.0002,3,0,0.0011,0
195014.685,0.1050,0.0002,3,0,0.0011,0
195024.685,0.1050,0.0002,3,0,0.0011,0
195034.685,0.1050,0.0002,3,0,0.0011,0
195044.685,0.1050,0.0002,3,0,0.0011,0
195054.685,0.1050,0.0002,3,0,0.0011,0
195064.685,0.1050,0.0002,3,0,0.0011,0
195074.685,0.1050,0.0002,3,0,0.0011,0
195084.685,0.1050,0.0002,3,0,0.0011,0
195094.685,0.1050,0.0002,3,0,0.0011,0
195104.685,0.1051,0.0002,3,0,0.0011,0
195114.685,0.1051,0.0002,3,0,0.0011,0
195124.685,0.1051,0.0002,3,0,0.0011,0
195134.685,0.1051,0.0002,3,0,0.0011,0
195144.685,0.1051,0.0002,3,0,0.0011,0
195154.685,0.1051,0.0002,3,0,0.0011,0
195164.685,0.1051,0.0002,3,0,0.0011,0
195174.685,0.1051,0.0002,3,0,0.0011,0
195184.685,0.1051,0.0002,3,0,0.0012,0
195194.685,0.1051,0.0002,3,0,0.0012,0
195204.685,0.1051,0.0002,3,0,0.0012,0
195214.685,0.1051,0.0002,3,0,0.0012,0
195224.685,0.1052,0.0002,3,0,0.0012,0
195234.685,0.1052,0.0002,3,0,0.0012,0
195244.685,0.1052,0.0002,3,0,0.0012,0
195254.685,0.1052,0.0002,3,0,0.0012,0
195264.685,0.1052,0.0002,3,0,0.0012,0
195274.685,0.1052,0.0002,3,0,0.0012,0
195284.685,0.1052,0.0002,3,0,0.0012,0
195294.685,0.1052,0.0002,3,0,0.0012,0
195304.685,0.1052,0.0002,3,0,0.0012,0
195314.685,0.1052,0.0002,3,0,0.0012,0
195324.685,0.1052,0.0002,3,0,0.0012,0
195334.685,0.1053,0.0002,3,0,0.0012,0
195344.685,0.1053,0.0002,3,0,0.0012,0
195354.685,0.1053,0.0002,3,0,0.0012,0
195364.685,0.1053,0.0002,3,0,0.0012,0
195374.685,0.1053,0.0002,3,0,0.0012,0
195384.685,0.1053,0.0002,3,0,0.0012,0
195394.685,0.1053,0.0002,3,0,0.0012,0
195404.685,0.1053,0.0002,3,0,0.0012,0
195414.685,0.1053,0.0002,3,0,0.0012,0
195424.685,0.1053,0.0002,3,0,0.0012,0
195434.685,0.1053,0.0002,3,0,0.0012,0
195444.685,0.1053,0.0002,3,0,0.0012,0
195454.685,0.1053,0.0002,3,0,0.0012,0
195464.685,0.1054,0.0002,3,0,0.0012,0
195474.685,0.1054,0.0002,3,0,0.0012,0
195484.685,0.1054,0.0002,3,0,0.0012,0
195494.685,0.1054,0.0002,3,0,0.0012,0
195504.685,0.1054,0.0002,3,0,0.0012,0
195514.685,0.1054,0.0002,3,0,0.0012,0
195524.685,0.1054,0.0002,3,0,0.0012,0
195534.685,0.1054,0.0002,3,0,0.0012,0
195544.685,0.1054,0.0002,3,0,0.0012,0
195554.685,0.1054,0.0002,3,0,0.0012,0
195564.685,0.1054,0.0002,3,0,0.0012,0
195574.685,0.1055,0.0002,3,0,0.0012,0
195584.685,0.1055,0.0002,3,0,0.0012,0
195594.685,0.1055,0.0002,3,0,0.0012,0
195604.685,0.1055,0.0002,3,0,0.0012,0
195614.685,0.1055,0.0002,3,0,0.0012,0
195624.685,0.1055,0.0002,3,0,0.0012,0
195634.685,0.1055,0.0002,3,0,0.0012,0
195644.685,0.1055,0.0002,3,0,0.0012,0
195654.685,0.1055,0.0002,3,0,0.0012,0
195664.685,0.1055,0.0002,3,0,0.0012,0
195674.685,0.1056,0.0002,3,0,0.0012,0
195684.685,0.1056,0.0002,3,0,0.0012,0
195694.685,0.1056,0.0002,3,0,0.0012,0
195704.685,0.1056,0.0002,3,0,0.0012,0
195714.685,0.1056,0.0002,3,0,0.0012,0
195724.685,0.1056,0.0002,3,0,0.0012,0
195734.685,0.1056,0.0002,3,0,0.0012,0
195744.685,0.1056,0.0002,3,0,0.0012,0
195754.685,0.1056,0.0002,3,0,0.0012,0
195764.685,0.1056,0.0002,3,0,0.0012,0
195774.685,0.1056,0.0002,3,0,0.0012,0
195784.685,0.1057,0.0002,3,0,0.0012,0
195794.685,0.1057,0.0002,3,0,0.0012,0
195804.685,0.1057,0.0002,3,0,0.0012,0
195814.685,0.1057,0.0002,3,0,0.0012,0
195824.685,0.1057,0.0002,3,0,0.0012,0
195834.685,0.1057,0.0002,3,0,0.0012,0
195844.685,0.1057,0.0002,3,0,0.0012,0
195854.685,0.1057,0.0002,3,0,0.0012,0
195864.685,0.1057,0.0002,3,0,0.0012,0
195874.685,0.1057,0.0002,3,0,0.0012,0
195884.685,0.1058,0.0002,3,0,0.0012,0
195894.685,0.1058,0.0002,3,0,0.0012,0
195904.685,0.1058,0.0002,3,0,0.0012,0
195914.685,0.1058,0.0002,3,0,0.0012,0
195924.685,0.1058,0.0002,3,0,0.0012,0
195934.685,0.1058,0.0002,3,0,0.0012,0
195944.685,0.1058,0.0002,3,0,0.0012,0
195954.685,0.1058,0.0002,3,0,0.0012,0
195964.685,0.1058,0.0002,3,0,0.0012,0
195974.685,0.1058,0.0002,3,0,0.0012,0
195984.685,0.1059,0.0002,3,0,0.0012,0
195994.685,0.1059,0.0002,3,0,0.0012,0
196004.685,0.1059,0.0002,3,0,0.0012,0
196014.685,0.1059,0.0002,3,0,0.0012,0
196024.685,0.1059,0.0002,3,0,0.0012,0
196034.685,0.1059,0.0002,3,0,0.0012,0
196044.685,0.1059,0.0002,3,0,0.0012,0
196054.685,0.1059,0.0002,3,0,0.0012,0
196064.685,0.1059,0.0002,3,0,0.0012,0
196074.685,0.1059,0.0002,3,0,0.0012,0
196084.685,0.1060,0.0002,3,0,0.0012,0
196094.685,0.1060,0.0002,3,0,0.0012,0
196104.685,0.1060,0.0002,3,0,0.0012,0
196114.685,0.1060,0.0002,3,0,0.0012,0
196124.685,0.1060,0.0002,3,0,0.0012,0
196134.685,0.1060,0.0002,3,0,0.0012,0
196144.685,0.1060,0.0002,3,0,0.0012,0
196154.685,0.1060,0.0002,3,0,0.0012,0
196164.685,0.1060,0.0002,3,0,0.0012,0
196174.685,0.1060,0.0002,3,0,0.0012,0
196184.685,0.1061,0.0002,3,0,0.0012,0
196194.685,0.1061,0.0002,3,0,0.0012,0
196204.685,0.1061,0.0002,3,0,0.0012,0
196214.685,0.1061,0.0002,3,0,0.0012,0
196224.685,0.1061,0.0002,3,0,0.0012,0
196234.685,0.1061,0.0002,3,0,0.0012,0
196244.685,0.1061,0.0002,3,0,0.0012,0
196254.685,0.1061,0.0002,3,0,0.0012,0
196264.685,0.1061,0.0002,3,0,0.0012,0
196274.685,0.1062,0.0002,3,0,0.0012,0
196284.685,0.1062,0.0002,3,0,0.0012,0
196294.685,0.1062,0.0002,3,0,0.0012,0
196304.685,0.1062,0.0002,3,0,0.0012,0
196314.685,0.1062,0.0002,3,0,0.0012,0
196324.685,0.1062,0.0002,3,0,0.0012,0
196334.685,0.1062,0.0002,3,0,0.0012,0
196344.685,0.1062,0.0002,3,0,0.0012,0
196354.685,0.1062,0.0002,3,0,0.0012,0
196364.685,0.1062,0.0002,3,0,0.0012,0
196374.685,0.1063,0.0002,3,0,0.0012,0
196384.685,0.1063,0.0002,3,0,0.0012,0
196394.685,0.1063,0.0002,3,0,0.0012,0
196404.685,0.1063,0.0002,3,0,0.0012,0
196414.685,0.1063,0.0002,3,0,0.0012,0
196424.685,0.1063,0.0002,3,0,0.0012,0
196434.685,0.1063,0.0002,3,0,0.0012,0
196444.685,0.1063,0.0002,3,0,0.0012,0
196454.685,0.1063,0.0002,3,0,0.0012,0
196464.685,0.1064,0.0002,3,0,0.0012,0
196474.685,0.1064,0.0002,3,0,0.0012,0
196484.685,0.1064,0.0002,3,0,0.0012,0
196494.685,0.1064,0.0002,3,0,0.0012,0
196504.685,0.1064,0.0002,3,0,0.0012,0
196514.685,0.1064,0.0002,3,0,0.0012,0
196524.685,0.1064,0.0002,3,0,0.0012,0
196534.685,0.1064,0.0002,3,0,0.0012,0
196544.685,0.1064,0.0002,3,0,0.0012,0
196554.685,0.1065,0.0002,3,0,0.0012,0
196564.685,0.1065,0.0002,3,0,0.0012,0
196574.685,0.1065,0.0002,3,0,0.0012,0
196584.685,0.1065,0.0002,3,0,0.0012,0
196594.685,0.1065,0.0002,3,0,0.0012,0
196604.685,0.1065,0.0002,3,0,0.0012,0
196614.685,0.1065,0.0002,3,0,0.0012,0
196624.685,0.1065,0.0002,3,0,0.0012,0
196634.685,0.1065,0.0002,3,0,0.0012,0
196644.685,0.1066,0.0002,3,0,0.0012,0
196654.685,0.1066,0.0002,3,0,0.0012,0
196664.685,0.1066,0.0002,3,0,0.0012,0
196674.685,0.1066,0.0002,3,0,0.0012,0
196684.685,0.1066,0.0002,3,0,0.0012,0
196694.685,0.1066,0.0002,3,0,0.0012,0
196704.685,0.1066,0.0002,3,0,0.0012,0
196714.685,0.1066,0.0002,3,0,0.0012,0
196724.685,0.1067,0.0002,3,0,0.0012,0
196734.685,0.1067,0.0002,3,0,0.0012,0
196744.685,0.1067,0.0002,3,0,0.0012,0
196754.685,0.1067,0.0002,3,0,0.0012,0
196764.685,0.1067,0.0002,3,0,0.0012,0
196774.685,0.1067,0.0002,3,0,0.0012,0
196784.685,0.1067,0.0002,3,0,0.0012,0
196794.685,0.1067,0.0002,3,0,0.0012,0
196804.685,0.1068,0.0002,3,0,0.0012,0
196814.685,0.1068,0.0002,3,0,0.0012,0
196824.685,0.1068,0.0002,3,0,0.0012,0
196834.685,0.1068,0.0002,3,0,0.0012,0
196844.685,0.1068,0.0002,3,0,0.0012,0
196854.685,0.1068,0.0002,3,0,0.0012,0
196864.685,0.1068,0.0002,3,0,0.0012,0
196874.685,0.1068,0.0002,3,0,0.0012,0
196884.685,0.1068,0.0002,3,0,0.0012,0
196894.685,0.1069,0.0002,3,0,0.0012,0
196904.685,0.1069,0.0002,3,0,0.0012,0
196914.685,0.1069,0.0002,3,0,0.0012,0
196924.685,0.1069,0.0002,3,0,0.0012,0
196934.685,0.1069,0.0002,3,0,0.0012,0
196944.685,0.1069,0.0002,3,0,0.0012,0
196954.685,0.1069,0.0002,3,0,0.0012,0
196964.685,0.1069,0.0002,3,0,0.0012,0
196974.685,0.1070,0.0002,3,0,0.0012,0
196984.685,0.1070,0.0002,3,0,0.0012,0
196994.685,0.1070,0.0002,3,0,0.0012,0
197004.685,0.1070,0.0002,3,0,0.0012,0
197014.685,0.1070,0.0002,3,0,0.0012,0
197024.685,0.1070,0.0002,3,0,0.0012,0
197034.685,0.1070,0.0002,3,0,0.0012,0
197044.685,0.1070,0.0002,3,0,0.0012,0
197054.685,0.1071,0.0002,3,0,0.0012,0
197064.685,0.1071,0.0002,3,0,0.0012,0
197074.685,0.1071,0.0002,3,0,0.0012,0
197084.685,0.1071,0.0002,3,0,0.0012,0
197094.685,0.1071,0.0002,3,0,0.0012,0
197104.685,0.1071,0.0002,3,0,0.0012,0
197114.685,0.1071,0.0002,3,0,0.0012,0
197124.685,0.1071,0.0002,3,0,0.0012,0
197134.685,0.1072,0.0002,3,0,0.0012,0
197144.685,0.1072,0.0002,3,0,0.0012,0
197154.685,0.1072,0.0002,3,0,0.0012,0
197164.685,0.1072,0.0002,3,0,0.0012,0
197174.685,0.1072,0.0002,3,0,0.0012,0
197184.685,0.1072,0.0002,3,0,0.0012,0
197194.685,0.1072,0.0002,3,0,0.0012,0
197204.685,0.1073,0.0002,3,0,0.0012,0
197214.685,0.1073,0.0002,3,0,0.0012,0
197224.685,0.1073,0.0002,3,0,0.0013,0
197234.685,0.1073,0.0002,3,0,0.0013,0
197244.685,0.1073,0.0002,3,0,0.0013,0
197254.685,0.1073,0.0002,3,0,0.0013,0
197264.685,0.1073,0.0002,3,0,0.0013,0
197274.685,0.1073,0.0002,3,0,0.0013,0
197284.685,0.1074,0.0002,3,0,0.0013,0
197294.685,0.1074,0.0002,3,0,0.0013,0
197304.685,0.1074,0.0002,3,0,0.0013,0
197314.685,0.1074,0.0002,3,0,0.0013,0
197324.685,0.1074,0.0002,3,0,0.0013,0
197334.685,0.1074,0.0002,3,0,0.0013,0
197344.685,0.1074,0.0002,3,0,0.0013,0
197354.685,0.1075,0.0002,3,0,0.0013,0
197364.685,0.1075,0.0002,3,0,0.0013,0
197374.685,0.1075,0.0002,3,0,0.0013,0
